target,municipio,semanas,testes,positivos,notificacoes,obitos,positividade_media,incidencia_media_100k,risco_max
dengue,GOVERNADOR VALADARES,6,8,0,0.0,0.0,0.0,,0.5590169943749475
dengue,GRACA ARANHA,1,1,0,0.0,0.0,0.0,,0.0
dengue,GRAJAU,5,11,0,0.0,0.0,0.0,,0.48992509197292683
dengue,GRANJA,1,1,0,0.0,0.0,0.0,,0.0
dengue,GUAJARA-MIRIM,1,1,0,0.0,0.0,0.0,,0.0
dengue,GUARAI,2,5,0,0.0,0.0,0.0,,0.168625
dengue,GUARANTA,2,3,0,0.0,0.0,0.0,,0.168625
dengue,GUARANTA DO NORTE,180,4003,352,0.0,1.0,0.09658135749721251,7.029035762565334,2.5526849005418715
dengue,GUARAPUAVA,2,2,0,0.0,0.0,0.0,,0.0
dengue,GUARUJA DO SUL,3,7,0,0.0,0.0,0.0,,0.35355339059327373
dengue,GUARULHOS,4,4,1,0.0,0.0,0.25,,0.3464101615137755
dengue,GUATAMBU,2,8,1,0.0,0.0,0.07142857142857142,,0.303525
dengue,GUIRATINGA,15,36,2,0.0,0.0,0.05555555555555555,1.5006452774693118,1.0997276753091132
dengue,HORIZONTE,1,1,0,0.0,0.0,0.0,,0.0
dengue,HORTOLANDIA,3,4,0,0.0,0.0,0.0,,0.3535533905932738
dengue,HUMAITA,9,21,0,0.0,0.0,0.0,,0.408248290463863
dengue,ICARA,2,2,0,0.0,0.0,0.0,,0.0
dengue,IGARAPE DO MEIO,5,11,0,0.0,0.0,0.0,,0.45927932677184585
dengue,IGARASSU,1,2,0,0.0,0.0,0.0,,0.0
dengue,IGUATEMI,1,1,0,0.0,0.0,0.0,,0.0
dengue,ILHEUS,1,2,0,0.0,0.0,0.0,,0.0
dengue,IMBITUBA,1,1,0,0.0,0.0,0.0,,0.0
dengue,IMPERATRIZ,9,20,3,0.0,0.0,0.2592592592592593,,0.6378951412791962
dengue,INDAIAL,2,2,0,0.0,0.0,0.0,,0.0
dengue,INDEPENDENCIA,1,1,1,0.0,0.0,1.0,,0.0
dengue,INDIAVAI,7,10,0,0.0,0.0,0.0,0.0,0.5669962790061323
dengue,INHAMBUPE,2,5,0,0.0,0.0,0.0,,0.168625
dengue,INHAPI,1,4,0,0.0,0.0,0.0,,0.0
dengue,IPAMERI,1,1,0,0.0,0.0,0.0,,0.0
dengue,IPIAU,1,1,0,0.0,0.0,0.0,,0.0
dengue,IPIRANGA DO NORTE,67,1459,91,0.0,0.0,0.027849616904627686,20.79002079002079,2.419866004287618
dengue,IPIXUNA,1,2,2,0.0,0.0,1.0,,0.0
dengue,IPIXUNA DO PARA,5,9,0,0.0,0.0,0.0,,0.4716211091418993
dengue,IPOJUCA,2,4,0,0.0,0.0,0.0,,0.168625
dengue,IPORA DO OESTE,2,4,0,0.0,0.0,0.0,,0.168625
dengue,IRITUIA,4,11,1,0.0,0.0,0.25,,0.3464101615137755
dengue,ISRAELANDIA,1,1,0,0.0,0.0,0.0,,0.0
dengue,ITABERA,2,6,0,0.0,0.0,0.0,,0.0
dengue,ITABERAI,2,3,0,0.0,0.0,0.0,,0.168625
dengue,ITABUNA,3,4,0,0.0,0.0,0.0,,0.3535533905932738
dengue,ITACOATIARA,4,9,0,0.0,0.0,0.0,,0.4330127018922193
dengue,ITAGUAI,1,1,0,0.0,0.0,0.0,,0.0
dengue,ITAGUATINS,1,1,0,0.0,0.0,0.0,,0.0
dengue,ITAI,2,2,0,0.0,0.0,0.0,,0.0
dengue,ITAIPAVA DO GRAJAU,5,7,0,0.0,0.0,0.0,,0.30618621784789735
dengue,ITAITUBA,24,52,3,0.0,0.0,0.0375,,1.0849107433065581
dengue,ITAJAI,1,1,0,0.0,0.0,0.0,,0.0
dengue,ITANHAEM,1,3,0,0.0,0.0,0.0,,0.0
dengue,ITANHANGA,15,30,0,0.0,0.0,0.0,0.0,0.8451542547285166
dengue,ITAPAGE,1,1,0,0.0,0.0,0.0,,0.0
dengue,ITAPAGIPE,1,3,0,0.0,0.0,0.0,,0.0
dengue,ITAPECURU MIRIM,3,7,0,0.0,0.0,0.0,,0.3535533905932737
dengue,ITAPEMA,1,1,0,0.0,0.0,0.0,,0.0
dengue,ITAPORA,1,3,0,0.0,0.0,0.0,,0.0
dengue,ITAPURA,1,1,0,0.0,0.0,0.0,,0.0
dengue,ITARUMA,2,5,0,0.0,0.0,0.0,,0.168625
dengue,ITATIM,1,1,0,0.0,0.0,0.0,,0.0
dengue,ITAUBA,46,1162,97,0.0,0.0,0.06222019874487102,44.42188579892714,2.1272539277758686
dengue,ITAUNA,1,1,0,0.0,0.0,0.0,,0.0
dengue,ITIQUIRA,10,22,3,0.0,0.0,0.075,2.451781627983001,2.0441884009009006
dengue,ITUMBIARA,5,13,0,0.0,0.0,0.0,,0.6745
dengue,ITUPEVA,2,2,0,0.0,0.0,0.0,,0.0
dengue,ITUPIRANGA,2,2,0,0.0,0.0,0.0,,0.0
dengue,IUNA,2,4,0,0.0,0.0,0.0,,0.168625
dengue,IVAIPORA,2,2,0,0.0,0.0,0.0,,0.0
dengue,IVINHEMA,1,1,1,0.0,0.0,1.0,,0.0
dengue,JABOTICABAL,2,2,0,0.0,0.0,0.0,,0.0
dengue,JACAREACANGA,5,9,0,0.0,0.0,0.0,,0.4716211091418993
dengue,JACIARA,30,86,7,0.0,0.0,0.14444444444444443,0.8149137579834099,1.25
dengue,JAGUARUNA,1,1,0,0.0,0.0,0.0,,0.0
dengue,JALES,1,1,1,0.0,0.0,1.0,,0.0
dengue,JANDIRA,1,1,0,0.0,0.0,0.0,,0.0
dengue,JANGADA,28,73,4,0.0,0.0,0.14285714285714285,1.749243079932544,1.3010895323951484
dengue,JAPARATUBA,3,5,2,0.0,0.0,0.5,,0.17677669529663684
dengue,JARAGUA DO SUL,5,8,0,0.0,0.0,0.0,,0.20412414523193148
dengue,JARDIM,1,1,0,0.0,0.0,0.0,,0.0
dengue,JARDINOPOLIS,2,3,0,0.0,0.0,0.0,,0.168625
dengue,JARINU,1,1,0,0.0,0.0,0.0,,0.0
dengue,JARU,7,12,0,0.0,0.0,0.0,,0.168625
dengue,JATAI,6,11,0,0.0,0.0,0.0,,0.505875
dengue,JAURU,25,79,0,0.0,1.0,0.0,0.0,1.2501186831362614
dengue,JENIPAPO DOS VIEIRAS,1,1,0,0.0,0.0,0.0,,0.0
dengue,JEQUIA DA PRAIA,1,1,0,0.0,0.0,0.0,,0.0
dengue,JI-PARANA,13,17,0,0.0,0.0,0.0,,0.8195125851339822
dengue,JOAO LISBOA,6,6,1,0.0,0.0,0.16666666666666666,,0.44721359549995787
dengue,JOAO PESSOA,5,8,0,0.0,0.0,0.0,,0.43749999999999994
dengue,JOAQUIM GOMES,2,2,0,0.0,0.0,0.0,,0.0
dengue,JOAQUIM PIRES,5,9,0,0.0,0.0,0.0,,0.4716211091418993
dengue,JOINVILLE,4,11,0,0.0,0.0,0.0,,0.4215625
dengue,JORDAO,2,6,0,0.0,0.0,0.0,,0.0
dengue,JOSELANDIA,9,19,1,0.0,0.0,0.05555555555555555,,0.5656854249492381
dengue,JUARA,65,379,9,0.0,2.0,0.0706959706959707,0.4195769305893215,2.1593012627049486
dengue,JUAZEIRO,7,13,3,0.0,0.0,0.35714285714285715,,0.5797509043642028
dengue,JUCURUTU,2,5,0,0.0,0.0,0.0,,0.168625
dengue,JUINA,85,294,25,0.0,3.0,0.10382819794584501,0.748582234696426,2.288189293864129
dengue,JUNCO DO MARANHAO,7,11,0,0.0,0.0,0.0,,0.4902903378454601
dengue,JUNQUEIROPOLIS,1,1,0,0.0,0.0,0.0,,0.0
dengue,JURUAIA,2,2,1,0.0,0.0,0.5,,0.1349
dengue,JURUENA,23,193,1,0.0,0.0,0.043478260869565216,0.0,1.3134907305743244
dengue,JUSCIMEIRA,15,37,4,0.0,0.0,0.15555555555555553,2.3972192256981897,1.25
dengue,LABREA,2,2,0,0.0,0.0,0.0,,0.0
dengue,LADARIO,3,31,0,0.0,0.0,0.0,,0.303525
dengue,LAGO DA PEDRA,5,8,1,0.0,0.0,0.2,,0.43749999999999994
dengue,LAGO DO JUNCO,1,2,0,0.0,0.0,0.0,,0.0
dengue,LAGO VERDE,1,2,0,0.0,0.0,0.0,,0.0
dengue,LAGOA DO MATO,1,2,0,0.0,0.0,0.0,,0.0
dengue,LAGOA DO PIAUI,2,3,0,0.0,0.0,0.0,,0.168625
dengue,LAGOA GRANDE DO MARANHAO,1,1,0,0.0,0.0,0.0,,0.0
dengue,LAMBARI D''OESTE,21,220,1,0.0,0.0,0.009523809523809525,,0.8944271909999157
dengue,LANDRI SALES,2,3,0,0.0,0.0,0.0,,0.168625
dengue,LARANJAL DO JARI,8,14,0,0.0,0.0,0.0,,0.5161854012087639
dengue,LARANJEIRAS DO SUL,1,3,0,0.0,0.0,0.0,,0.0
dengue,LAVRAS DO SUL,1,2,0,0.0,0.0,0.0,,0.0
dengue,LENCOIS,1,1,0,0.0,0.0,0.0,,0.0
dengue,LIMEIRA,1,1,0,0.0,0.0,0.0,,0.0
dengue,LOANDA,1,2,0,0.0,0.0,0.0,,0.0
dengue,LONDRINA,5,11,0,0.0,0.0,0.0,,0.168625
dengue,LUCAS DO RIO VERDE,189,6296,187,0.0,2.0,0.14938079259011106,1.1305740809702312,2.271168075275048
dengue,LUCIARA,3,4,0,0.0,0.0,0.0,0.0,0.4766800234761567
dengue,LUIS ANTONIO,1,1,0,0.0,1.0,0.0,,0.0
dengue,LUIS EDUARDO MAGALHAES,5,18,0,0.0,0.0,0.0,,0.22483333333333333
dengue,LUIZ ALVES,1,2,0,0.0,0.0,0.0,,0.0
dengue,LUIZIANIA,2,2,0,0.0,0.0,0.0,,0.0
dengue,LUZIANIA,5,8,3,0.0,0.0,0.4,,0.20412414523193148
dengue,MACAPA,2,2,0,0.0,0.0,0.0,,0.0
dengue,MACEIO,10,23,0,0.0,0.0,0.0,,0.33725
dengue,MACHADINHO D''OESTE,8,12,0,0.0,0.0,0.0,,0.5303300858899106
dengue,MANACAPURU,4,8,0,0.0,0.0,0.0,,0.43301270189221935
dengue,MANAUS,46,121,3,0.0,0.0,0.03985507246376811,,1.25
dengue,MANDAGUACU,2,8,0,0.0,0.0,0.0,,0.168625
dengue,MANGUEIRINHA,2,6,0,0.0,0.0,0.0,,0.0
dengue,MANICORE,1,1,0,0.0,0.0,0.0,,0.0
dengue,MANOEL RIBAS,2,2,0,0.0,0.0,0.0,,0.0
dengue,MANTENA,2,5,0,0.0,0.0,0.0,,0.168625
dengue,MARABA,6,9,0,0.0,0.0,0.0,,0.4909902530309828
dengue,MARACACUME,3,4,0,0.0,0.0,0.0,,0.3535533905932738
dengue,MARACAJU,1,1,0,0.0,0.0,0.0,,0.0
dengue,MARACANA,2,3,0,0.0,0.0,0.0,,0.168625
dengue,MARANHAOZINHO,5,6,0,0.0,0.0,0.0,,0.49999999999999994
dengue,MARAU,3,4,0,0.0,0.0,0.0,,0.3535533905932738
dengue,MARCELANDIA,123,1212,146,0.0,2.0,0.24717504208062824,12.018634919956483,2.43513044980601
dengue,MARECHAL CANDIDO RONDON,2,4,0,0.0,0.0,0.0,,0.0
dengue,MARECHAL DEODORO,1,4,0,0.0,0.0,0.0,,0.0
dengue,MARIALVA,2,2,0,0.0,0.0,0.0,,0.0
dengue,MARINGA,20,55,1,0.0,0.0,0.025,,1.25
dengue,MARITUBA,2,4,0,0.0,0.0,0.0,,0.168625
dengue,MARMELEIRO,2,2,0,0.0,0.0,0.0,,0.0
dengue,MATA ROMA,2,4,0,0.0,0.0,0.0,,0.168625
dengue,MATIAS BARBOSA,1,2,0,0.0,0.0,0.0,,0.0
dengue,MATINHA,11,17,2,0.0,0.0,0.0606060606060606,,1.187155728258905
dengue,MATUPA,74,1968,92,0.0,2.0,0.109538584884207,6.163605897098559,1.6119230976779015
dengue,MAUA,1,1,0,0.0,0.0,0.0,,0.0
dengue,MEDEIROS,2,3,0,0.0,0.0,0.0,,0.168625
dengue,MEDIANEIRA,2,4,0,0.0,0.0,0.0,,0.168625
dengue,MIGUEL ALVES,4,5,0,0.0,0.0,0.0,,0.43301270189221935
dengue,MIGUELOPOLIS,2,2,0,0.0,0.0,0.0,,0.0
dengue,MINEIROS,5,12,3,0.0,0.0,0.17333333333333334,,0.5502508611157535
dengue,MINISTRO ANDREAZZA,1,1,0,0.0,0.0,0.0,,0.0
dengue,MIRACATU,1,1,0,0.0,0.0,0.0,,0.0
dengue,MIRASSOL,2,4,0,0.0,0.0,0.0,,0.168625
dengue,MIRASSOL D''OESTE,188,1556,95,0.0,0.0,0.11690640181331671,,1.644637675259308
dengue,MISSAL,2,5,0,0.0,0.0,0.0,,0.168625
dengue,MONSENHOR GIL,2,4,0,0.0,0.0,0.0,,0.168625
dengue,MONTANHA,1,5,0,0.0,0.0,0.0,,0.0
dengue,MONTE ALEGRE,6,11,0,0.0,0.0,0.0,,0.843125
dengue,MONTE AZUL,1,1,0,0.0,0.0,0.0,,0.0
dengue,MONTE SIAO,2,2,0,0.0,0.0,0.0,,0.0
dengue,MONTES CLAROS,3,3,0,0.0,0.0,0.0,,0.0
dengue,MONTES CLAROS DE GOIAS,2,3,0,0.0,0.0,0.0,,0.168625
dengue,MONTIVIDIU,1,1,0,0.0,0.0,0.0,,0.0
dengue,MORADA NOVA,1,2,0,0.0,0.0,0.0,,0.0
dengue,MORRINHOS,3,9,0,0.0,0.0,0.0,,0.0
dengue,MOSSORO,1,2,0,0.0,0.0,0.0,,0.0
dengue,MOZARLANDIA,2,2,0,0.0,0.0,0.0,,0.0
dengue,MUNDO NOVO,7,15,1,0.0,0.0,0.14285714285714285,,0.4898979485566356
dengue,MURICI,4,8,0,0.0,0.0,0.0,,0.33725
dengue,NAVIRAI,3,3,0,0.0,0.0,0.0,,0.0
dengue,NIQUELANDIA,1,1,0,0.0,0.0,0.0,,0.0
dengue,NISIA FLORESTA,1,3,0,0.0,0.0,0.0,,0.0
dengue,NOBRES,36,83,2,0.0,0.0,0.05555555555555555,0.4124406814387332,1.615100209207952
dengue,NORTELANDIA,47,136,22,0.0,0.0,0.19119385342789597,7.876740292806407,1.4607055145945285
dengue,NOSSA SENHORA DO LIVRAMENTO,153,2545,29,0.0,0.0,0.07919389978213508,1.5304305746093727,1.9010365463869061
dengue,NOSSA SENHORA DOS REMEDIOS,1,1,0,0.0,0.0,0.0,,0.0
dengue,NOVA ALVORADA DO SUL,1,1,0,0.0,0.0,0.0,,0.0
dengue,NOVA ANDRADINA,2,4,0,0.0,0.0,0.0,,0.0
dengue,NOVA AURORA,2,6,0,0.0,0.0,0.0,,0.168625
dengue,NOVA BANDEIRANTES,26,58,1,0.0,0.0,0.038461538461538464,0.2905625290562529,1.9865963511152467
dengue,NOVA BRASILANDIA,94,362,32,0.0,0.0,0.1301545086119554,9.322220642667387,2.017263808439817
dengue,NOVA BRASILANDIA D''OESTE,1,1,0,0.0,0.0,0.0,,0.0
dengue,NOVA CANAA DO NORTE,29,65,6,0.0,0.0,0.15517241379310345,1.7156180540798476,1.193363424642067
dengue,NOVA CANTU,2,3,1,0.0,0.0,0.25,,0.303525
dengue,NOVA CRIXAS,2,7,0,0.0,0.0,0.0,,0.168625
dengue,NOVA ESPERANCA,1,1,0,0.0,0.0,0.0,,0.0
dengue,NOVA FATIMA,2,2,0,0.0,0.0,0.0,,0.0
dengue,NOVA GUARITA,27,244,26,0.0,0.0,0.08707303750876737,22.952077549777776,2.5166499018659074
dengue,NOVA IGUACU,1,2,0,0.0,0.0,0.0,,0.0
dengue,NOVA LACERDA,32,95,6,0.0,0.0,0.049479166666666664,2.0200387847446675,2.353304799795168
dengue,NOVA LONDRINA,1,6,0,0.0,0.0,0.0,,0.0
dengue,NOVA MAMORE,3,5,1,0.0,0.0,0.3333333333333333,,0.35355339059327373
dengue,NOVA MARILANDIA,45,151,15,0.0,0.0,0.12555555555555553,11.167694094523362,1.881904580634775
dengue,NOVA MARINGA,28,79,30,0.0,0.0,0.2845238095238095,21.42364509531244,2.44179662681371
dengue,NOVA MONTE VERDE,23,41,1,0.0,0.0,0.043478260869565216,0.5133206714234383,1.883178103619687
dengue,NOVA MUTUM,132,1986,27,0.0,2.0,0.056835294335294335,0.4223002183594118,1.75
dengue,NOVA NAZARE,3,3,0,0.0,0.0,0.0,0.0,0.12084791666666697
dengue,NOVA OLIMPIA,38,98,2,0.0,1.0,0.01206140350877193,0.0,1.680375
dengue,NOVA OLINDA DO MARANHAO,1,1,0,0.0,0.0,0.0,,0.0
dengue,NOVA PRATA,2,3,0,0.0,0.0,0.0,,0.168625
dengue,NOVA SANTA HELENA,109,984,75,0.0,0.0,0.11604142879492951,18.140389325028206,1.682645025375893
dengue,NOVA UBIRATA,68,1049,44,0.0,0.0,0.061688528999553266,7.1667391092881045,2.470600382322009
dengue,NOVA XAVANTINA,34,67,12,0.0,1.0,0.21568627450980393,1.7169452861908883,1.921297137966869
dengue,NOVO HORIZONTE DO NORTE,29,72,10,0.0,0.0,0.20229885057471264,14.377637121426185,1.0142328512105856
dengue,NOVO MUNDO,66,229,57,0.0,0.0,0.2828282828282829,13.260262468615892,2.519880204951813
dengue,NOVO PROGRESSO,20,41,2,0.0,0.0,0.075,,1.25
dengue,NOVO REPARTIMENTO,7,12,0,0.0,0.0,0.0,,0.5930672165988062
dengue,NOVO SANTO ANTONIO,6,7,0,0.0,0.0,0.0,0.0,0.7656823132094068
dengue,NOVO SAO JOAQUIM,23,211,0,0.0,0.0,0.0,0.0,1.2909077034065317
dengue,OBIDOS,1,2,0,0.0,0.0,0.0,,0.0
dengue,OLIMPIA,1,1,0,0.0,0.0,0.0,,0.0
dengue,ORIENTE,2,6,0,0.0,0.0,0.0,,0.168625
dengue,ORIXIMINA,5,9,0,0.0,0.0,0.0,,0.168625
dengue,ORLEANS,1,1,0,0.0,0.0,0.0,,0.0
dengue,OSASCO,3,6,0,0.0,0.0,0.0,,0.168625
dengue,OSORIO,4,11,0,0.0,0.0,0.0,,0.43301270189221935
dengue,OURICURI,3,3,2,0.0,0.0,0.6666666666666666,,0.14142135623730953
dengue,OURILANDIA DO NORTE,5,11,0,0.0,0.0,0.0,,0.168625
dengue,OURINHOS,6,16,0,0.0,0.0,0.0,,0.843125
dengue,OURO PRETO DO OESTE,5,8,1,0.0,0.0,0.2,,0.4999999999999999
dengue,PACAJA,2,4,0,0.0,0.0,0.0,,0.0
dengue,PACAJUS,2,2,0,0.0,0.0,0.0,,0.0
dengue,PACARAIMA,50,153,2,0.0,0.0,0.010666666666666666,,1.25
dengue,PACO DO LUMIAR,2,2,0,0.0,0.0,0.0,,0.0
dengue,PADRE PARAISO,2,2,0,0.0,0.0,0.0,,0.0
dengue,PALHOCA,2,5,0,0.0,0.0,0.0,,0.168625
dengue,PALMARES,1,2,0,0.0,0.0,0.0,,0.0
dengue,PALMAS,13,22,0,0.0,0.0,0.0,,0.5821128942797497
dengue,PALMEIRA D''OESTE,3,4,0,0.0,0.0,0.0,,0.3535533905932738
dengue,PALMEIRAS DE GOIAS,1,1,0,0.0,0.0,0.0,,0.0
dengue,PALMITAL,2,2,0,0.0,0.0,0.0,,0.0
dengue,PANAMBI,1,1,0,0.0,0.0,0.0,,0.0
dengue,PAO DE ACUCAR,5,5,1,0.0,0.0,0.2,,0.39999999999999997
dengue,PARAGOMINAS,7,10,0,0.0,0.0,0.0,,0.5393193716300061
dengue,PARAGUACU PAULISTA,2,5,0,0.0,0.0,0.0,,0.168625
dengue,PARANAIBA,2,5,0,0.0,0.0,0.0,,0.168625
dengue,PARANAITA,82,2495,21,0.0,1.0,0.05831747235790881,2.447703177404988,1.4155702951772202
dengue,PARANATINGA,30,60,1,0.0,1.0,0.008333333333333333,0.14016968942601912,2.363331806024775
dengue,PARANAVAI,4,11,0,0.0,0.0,0.0,,0.4215625
dengue,PARAUAPEBAS,24,49,0,0.0,0.0,0.0,,1.25
dengue,PARECIS,1,7,0,0.0,0.0,0.0,,0.0
dengue,PARIQUERA-ACU,2,2,0,0.0,0.0,0.0,,0.0
dengue,PARNARAMA,1,3,0,0.0,0.0,0.0,,0.0
dengue,PAROBE,2,3,0,0.0,0.0,0.0,,0.168625
dengue,PASSO FUNDO,2,4,0,0.0,0.0,0.0,,0.0
dengue,PATO BRANCO,1,4,0,0.0,0.0,0.0,,0.0
dengue,PATOS,1,3,0,0.0,0.0,0.0,,0.0
dengue,PATOS DE MINAS,1,4,0,0.0,0.0,0.0,,0.0
dengue,PATROCINIO,1,1,0,0.0,0.0,0.0,,0.0
dengue,PATU,1,5,1,0.0,0.0,0.2,,0.0
dengue,PAULICEIA,2,2,0,0.0,0.0,0.0,,0.0
dengue,PAULINO NEVES,1,1,0,0.0,0.0,0.0,,0.0
dengue,PEDRA AZUL,3,10,0,0.0,0.0,0.0,,0.33725
dengue,PEDRA BRANCA DO AMAPARI,2,5,0,0.0,0.0,0.0,,0.168625
dengue,PEDRA PRETA,30,70,7,0.0,0.0,0.07888888888888888,1.2315704282346318,1.4300059681059674
dengue,PEDREIRAS,3,3,0,0.0,0.0,0.0,,0.0
dengue,PEDRO DO ROSARIO,3,4,1,0.0,0.0,0.3333333333333333,,0.3535533905932738
dengue,PEDRO GOMES,2,5,0,0.0,0.0,0.0,,0.168625
dengue,PEIXOTO DE AZEVEDO,82,915,102,0.0,0.0,0.06842384751648803,4.175588245488745,2.601154059204737
dengue,PENALVA,1,2,0,0.0,0.0,0.0,,0.0
dengue,PENDENCIAS,1,2,0,0.0,0.0,0.0,,0.0
dengue,PEREIRA BARRETO,3,14,0,0.0,0.0,0.0,,0.33725
dengue,PERI MIRIM,2,3,0,0.0,0.0,0.0,,0.168625
dengue,PERITORO,3,7,0,0.0,0.0,0.0,,0.3535533905932737
dengue,PEROBAL,1,1,0,0.0,0.0,0.0,,0.0
dengue,PEROLA,1,1,0,0.0,0.0,0.0,,0.0
dengue,PETROLINA,6,9,0,0.0,0.0,0.0,,0.4909902530309828
dengue,PETROPOLIS,2,5,0,0.0,0.0,0.0,,0.168625
dengue,PIATA,1,6,0,0.0,0.0,0.0,,0.0
dengue,PICOS,1,3,0,0.0,0.0,0.0,,0.0
dengue,PILAR,1,2,0,0.0,0.0,0.0,,0.0
dengue,PILOEZINHOS,2,5,0,0.0,0.0,0.0,,0.168625
dengue,PIMENTA BUENO,6,18,0,0.0,0.0,0.0,,0.43301270189221935
dengue,PIMENTEIRAS DO OESTE,2,5,0,0.0,0.0,0.0,,0.168625
dengue,PINDARE-MIRIM,4,6,1,0.0,0.0,0.25,,0.3464101615137755
dengue,PINDORAMA,1,1,0,0.0,0.0,0.0,,0.0
dengue,PINHAIS,2,5,0,0.0,0.0,0.0,,0.168625
dengue,PINHALZINHO,4,12,0,0.0,0.0,0.0,,0.33725
dengue,PINHEIRINHO DO VALE,2,2,0,0.0,0.0,0.0,,0.0
dengue,PINHEIRO,3,3,1,0.0,0.0,0.3333333333333333,,0.28284271247461906
dengue,PIO XII,2,2,0,0.0,0.0,0.0,,0.0
dengue,PIRACICABA,1,2,0,0.0,0.0,0.0,,0.0
dengue,PIRAMBU,2,2,0,0.0,0.0,0.0,,0.0
dengue,PIRANHAS,1,1,0,0.0,0.0,0.0,,0.0
dengue,PITANGA,1,1,0,0.0,0.0,0.0,,0.0
dengue,PLACAS,1,1,0,0.0,0.0,0.0,,0.0
dengue,PLANALTINA,1,1,0,0.0,0.0,0.0,,0.0
dengue,PLANALTO,5,9,1,0.0,0.0,0.2,,0.4716211091418993
dengue,PLANALTO DA SERRA,19,35,5,0.0,0.0,0.13157894736842105,8.115321849134231,1.2639531245332023
dengue,POCAO DE PEDRAS,4,8,2,0.0,0.0,0.375,,0.4047
dengue,POCO DAS TRINCHEIRAS,2,2,0,0.0,0.0,0.0,,0.0
dengue,POCO REDONDO,1,3,0,0.0,0.0,0.0,,0.0
dengue,POCONE,71,293,8,0.0,2.0,0.08497652582159625,0.2663465398123008,1.9266185544655152
dengue,POMERODE,2,3,0,0.0,0.0,0.0,,0.168625
dengue,PONTA GROSSA,3,9,1,0.0,0.0,0.3333333333333333,,0.28284271247461906
dengue,PONTA PORA,3,3,0,0.0,0.0,0.0,,0.0
dengue,PONTAL DO ARAGUAIA,9,137,0,0.0,0.0,0.0,0.0,1.25
dengue,PONTE BRANCA,1,1,0,0.0,0.0,0.0,0.0,0.040632358530405394
dengue,PONTES E LACERDA,123,5045,123,0.0,8.0,0.07293110368270231,1.91601408755821,2.087607375046379
dengue,PONTO BELO,1,1,1,0.0,0.0,1.0,,0.0
dengue,PORECATU,1,2,0,0.0,0.0,0.0,,0.0
dengue,PORTAO,1,1,0,0.0,0.0,0.0,,0.0
dengue,PORTELANDIA,2,2,0,0.0,0.0,0.0,,0.0
dengue,PORTO,1,1,0,0.0,0.0,0.0,,0.0
dengue,PORTO ACRE,1,1,0,0.0,0.0,0.0,,0.0
dengue,PORTO ALEGRE,1,2,0,0.0,0.0,0.0,,0.0
dengue,PORTO ALEGRE DO NORTE,11,19,0,0.0,0.0,0.0,0.0,0.627695813567179
dengue,PORTO AMAZONAS,1,1,0,0.0,0.0,0.0,,0.0
dengue,PORTO DE MOZ,1,1,1,0.0,0.0,1.0,,0.0
dengue,PORTO DE PEDRAS,2,2,1,0.0,0.0,0.5,,0.1349
dengue,PORTO DOS GAUCHOS,13,36,3,0.0,0.0,0.038461538461538464,4.382120946538124,2.03252996930246
dengue,PORTO ESPERIDIAO,39,122,4,0.0,0.0,0.05413105413105413,1.061942822079939,1.7873415652347728
dengue,PORTO ESTRELA,8,16,0,0.0,0.0,0.0,0.0,0.7038273977703924
dengue,PORTO FRANCO,3,3,0,0.0,0.0,0.0,,0.0
dengue,PORTO NACIONAL,1,7,0,0.0,0.0,0.0,,0.0
dengue,PORTO SEGURO,1,1,1,0.0,0.0,1.0,,0.0
dengue,PORTO VELHO,44,113,3,0.0,0.0,0.056818181818181816,,1.25
dengue,POTENGI,1,1,0,0.0,0.0,0.0,,0.0
dengue,POUSO ALEGRE,2,2,0,0.0,0.0,0.0,,0.0
dengue,POXOREO,8,27,0,0.0,0.0,0.0,,0.6182916666666667
dengue,PRAIA GRANDE,4,6,0,0.0,0.0,0.0,,0.168625
dengue,PRAIA NORTE,1,2,0,0.0,0.0,0.0,,0.0
dengue,PRAINHA,3,6,0,0.0,0.0,0.0,,0.168625
dengue,PRESIDENTE DUTRA,3,4,0,0.0,0.0,0.0,,0.3535533905932738
dengue,PRESIDENTE FIGUEIREDO,5,6,0,0.0,0.0,0.0,,0.5
dengue,PRESIDENTE MEDICI,2,5,0,0.0,0.0,0.0,,0.168625
dengue,PRESIDENTE PRUDENTE,2,2,0,0.0,0.0,0.0,,0.0
dengue,PRESIDENTE SARNEY,3,5,0,0.0,0.0,0.0,,0.17677669529663684
dengue,PRIMAVERA,2,2,0,0.0,0.0,0.0,,0.0
dengue,PRIMAVERA DO LESTE,156,4572,334,0.0,2.0,0.10868721662419073,2.713770205112872,2.313463198475307
dengue,QUATRO PONTES,2,5,2,0.0,0.0,0.3333333333333333,,0.303525
dengue,QUEBRANGULO,1,1,0,0.0,0.0,0.0,,0.0
dengue,QUERENCIA,77,457,18,0.0,1.0,0.11515151515151516,0.8720336557280216,1.677207926391922
dengue,QUINTA DO SOL,1,3,0,0.0,0.0,0.0,,0.0
dengue,QUIRINOPOLIS,2,2,0,0.0,0.0,0.0,,0.0
dengue,QUIXERAMOBIM,2,2,0,0.0,0.0,0.0,,0.0
dengue,RANCHO ALEGRE,2,6,0,0.0,0.0,0.0,,0.168625
dengue,REALEZA,2,2,0,0.0,0.0,0.0,,0.0
dengue,RECIFE,9,23,0,0.0,0.0,0.0,,0.505875
dengue,REDENCAO,8,11,0,0.0,0.0,0.0,,0.5837172315870185
