municipio,epi_year,epi_week,prob_pressao_alta_proxima_janela,limiar_operacional,acima_limiar,faixa_pressao_predita,indice_pressao_proxy_atual,tat_p90_dias,pct_liberado_48h,backlog_estimado,tests,tests_ma8,drivers,tipo_sinal,acao_sugerida,metodo,modelo_versao,rotulo_nota,indice_pressao_rede,faixa_pressao,tipo_sinal_observado
DIAMANTINO,2026,29,0.3098,0.3,True,moderada,23.66,146.5409097222222,0.16666666666666666,0.0,5,3.625,cnes_estabelecimentos=1.58e+03 (imp=0.0355); cnes_leitos_total=720 (imp=0.013); tests_ma4=4.5 (imp=0.572); cnes_equipes_esf=237 (imp=0.00772); indice_pressao_proxy=23.7 (imp=0.0408),Predito,"Pressão predita alta: antecipar triagem de backlog, reforçar liberação ≤48h e articular rede municipal.",sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",28.12,baixa,Derivado
PACARAIMA,2026,30,0.3068,0.3,True,moderada,16.11,,,0.0,14,4.875,tests_ma4=5.25 (imp=0.572); tests_ma8=4.88 (imp=0.149); indice_pressao_proxy=16.1 (imp=0.0408); tests_pct_estadual=0.812 (imp=0.106); confianca_dado=0.956 (imp=0.0391),Predito,"Pressão predita alta: antecipar triagem de backlog, reforçar liberação ≤48h e articular rede municipal.",sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
BRASNORTE,2026,30,0.2996,0.3,False,moderada,22.18,133.71510300925925,0.0,0.0,5,3.125,cnes_estabelecimentos=1.06e+03 (imp=0.0355); cnes_leitos_total=960 (imp=0.013); tests_ma4=4.5 (imp=0.572); cnes_equipes_esf=120 (imp=0.00772); indice_pressao_proxy=22.2 (imp=0.0408),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",26.48,baixa,Derivado
ITIQUIRA,2026,29,0.2985,0.3,False,moderada,25.12,189.6137175925926,0.0,0.0,7,2.875,cnes_estabelecimentos=692 (imp=0.0355); cnes_leitos_total=888 (imp=0.013); tests_ma4=4 (imp=0.572); indice_pressao_proxy=25.1 (imp=0.0408); cnes_equipes_esf=120 (imp=0.00772),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",26.23,baixa,Derivado
QUERENCIA,2026,30,0.2979,0.3,False,moderada,23.93,280.27156828703704,0.0,0.0,9,3.5,cnes_estabelecimentos=1.52e+03 (imp=0.0355); cnes_leitos_total=693 (imp=0.013); tests_ma4=3.25 (imp=0.572); cnes_equipes_esf=167 (imp=0.00772); tat_mediano_dias=280 (imp=0.00376),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",27.81,baixa,Derivado
BARRA DO BUGRES,2026,30,0.2957,0.3,False,moderada,23.49,176.94159490740742,0.0,0.0,8,7.125,cnes_estabelecimentos=1.73e+03 (imp=0.0355); cnes_leitos_total=768 (imp=0.013); tests_ma4=6 (imp=0.572); cnes_equipes_esf=205 (imp=0.00772); tests_ma8=7.12 (imp=0.149),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",29.5,baixa,Derivado
MIRASSOL D''OESTE,2026,30,0.2865,0.3,False,moderada,13.06,,,0.0,7,6.875,tests_ma4=6.25 (imp=0.572); tests_ma8=6.88 (imp=0.149); indice_pressao_proxy=13.1 (imp=0.0408); tests_lag1=9 (imp=0.0135); tests_pct_estadual=0.667 (imp=0.106),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",,,Derivado
NOVA MARILANDIA,2026,30,0.2823,0.3,False,moderada,25.24,194.52734375,0.16666666666666666,0.0,12,3.625,cnes_estabelecimentos=179 (imp=0.0355); tests_ma4=4 (imp=0.572); indice_pressao_proxy=25.2 (imp=0.0408); tat_mediano_dias=195 (imp=0.00376); tests_ma8=3.62 (imp=0.149),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",26.58,baixa,Derivado
DENISE,2026,30,0.2779,0.3,False,moderada,23.93,134.96876851851852,0.0,0.0,9,3.625,cnes_estabelecimentos=399 (imp=0.0355); tests_ma4=4.25 (imp=0.572); indice_pressao_proxy=23.9 (imp=0.0408); cnes_equipes_esf=71 (imp=0.00772); tests_ma8=3.62 (imp=0.149),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",26.74,baixa,Derivado
TABAPORA,2026,30,0.2776,0.3,False,moderada,21.31,190.9130115740741,0.0,0.0,3,12.375,cnes_estabelecimentos=571 (imp=0.0355); tests_ma4=13.2 (imp=0.572); cnes_leitos_total=342 (imp=0.013); tests_ma8=12.4 (imp=0.149); indice_pressao_proxy=21.3 (imp=0.0408),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",28.27,baixa,Derivado
MARCELANDIA,2026,30,0.2645,0.3,False,moderada,23.93,163.09563657407406,0.0,0.0,9,8.25,cnes_estabelecimentos=466 (imp=0.0355); cnes_leitos_total=531 (imp=0.013); tests_ma4=7.25 (imp=0.572); tests_ma8=8.25 (imp=0.149); indice_pressao_proxy=23.9 (imp=0.0408),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",28.37,baixa,Derivado
VERA,2026,30,0.2588,0.3,False,moderada,23.93,280.27323611111115,0.07142857142857142,0.0,9,2.375,cnes_estabelecimentos=625 (imp=0.0355); cnes_leitos_total=726 (imp=0.013); tests_ma4=3.25 (imp=0.572); indice_pressao_proxy=23.9 (imp=0.0408); tat_mediano_dias=202 (imp=0.00376),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",26.63,baixa,Derivado
CONFRESA,2026,29,0.2513,0.3,False,moderada,21.46,151.7944791666667,0.0,0.0,2,3.25,cnes_estabelecimentos=1.88e+03 (imp=0.0355); cnes_leitos_total=1.87e+03 (imp=0.013); tests_ma4=3.5 (imp=0.572); cnes_equipes_esf=216 (imp=0.00772); indice_pressao_proxy=21.5 (imp=0.0408),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",26.53,baixa,Derivado
PORTO ALEGRE DO NORTE,2026,30,0.2401,0.3,False,baixa,23.06,116.01459375,0.0,0.0,7,2.25,cnes_estabelecimentos=343 (imp=0.0355); cnes_leitos_total=432 (imp=0.013); tests_ma4=3.25 (imp=0.572); indice_pressao_proxy=23.1 (imp=0.0408); cnes_equipes_esf=120 (imp=0.00772),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",25.87,baixa,Derivado
PARANATINGA,2026,29,0.2345,0.3,False,baixa,22.19,169.6061898148148,0.0,0.0,3,3.375,cnes_estabelecimentos=972 (imp=0.0355); cnes_leitos_total=810 (imp=0.013); tests_ma4=3.5 (imp=0.572); cnes_equipes_esf=168 (imp=0.00772); indice_pressao_proxy=22.2 (imp=0.0408),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",26.53,baixa,Derivado
MATUPA,2026,30,0.2304,0.3,False,baixa,21.31,162.8608101851852,0.0,0.0,3,3.75,cnes_estabelecimentos=1.2e+03 (imp=0.0355); cnes_leitos_total=928 (imp=0.013); tests_ma4=3.5 (imp=0.572); cnes_equipes_esf=144 (imp=0.00772); indice_pressao_proxy=21.3 (imp=0.0408),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",26.53,baixa,Derivado
JUSCIMEIRA,2026,29,0.2302,0.3,False,baixa,22.93,180.3049826388889,0.0,0.0,4,3.875,cnes_estabelecimentos=495 (imp=0.0355); cnes_leitos_total=360 (imp=0.013); tests_ma4=6.25 (imp=0.572); indice_pressao_proxy=22.9 (imp=0.0408); cnes_equipes_esf=119 (imp=0.00772),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",26.69,baixa,Derivado
SANTO ANTONIO DO LEVERGER,2026,30,0.2287,0.3,False,baixa,22.18,176.18335416666667,0.125,0.0,5,6.875,cnes_estabelecimentos=362 (imp=0.0355); cnes_leitos_total=424 (imp=0.013); tests_ma4=6.75 (imp=0.572); cnes_equipes_esf=144 (imp=0.00772); tests_ma8=6.88 (imp=0.149),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",28.78,baixa,Derivado
COLNIZA,2026,30,0.2269,0.3,False,baixa,21.31,180.79983217592593,0.0,0.0,3,2.875,cnes_estabelecimentos=962 (imp=0.0355); cnes_leitos_total=864 (imp=0.013); tests_ma4=4.25 (imp=0.572); cnes_equipes_esf=192 (imp=0.00772); indice_pressao_proxy=21.3 (imp=0.0408),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",27.5,baixa,Derivado
POCONE,2026,30,0.2212,0.3,False,baixa,21.75,63.62630092592592,0.14285714285714285,0.0,4,5.0,cnes_estabelecimentos=895 (imp=0.0355); cnes_leitos_total=1.31e+03 (imp=0.013); tests_ma4=5.75 (imp=0.572); cnes_equipes_esf=216 (imp=0.00772); indice_pressao_proxy=21.8 (imp=0.0408),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",29.14,baixa,Derivado
ARAPUTANGA,2026,30,0.2194,0.3,False,baixa,20.87,184.1526076388889,0.047619047619047616,0.0,2,6.125,cnes_estabelecimentos=833 (imp=0.0355); cnes_leitos_total=475 (imp=0.013); tests_ma4=9.25 (imp=0.572); cnes_equipes_esf=120 (imp=0.00772); tests_ma8=6.12 (imp=0.149),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",28.27,baixa,Derivado
NOVA XAVANTINA,2026,30,0.2086,0.3,False,baixa,20.87,191.75473958333333,0.0,0.0,2,2.25,cnes_estabelecimentos=1.11e+03 (imp=0.0355); cnes_leitos_total=1.28e+03 (imp=0.013); cnes_equipes_esf=155 (imp=0.00772); tests_ma4=2 (imp=0.572); indice_pressao_proxy=20.9 (imp=0.0408),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",26.07,baixa,Derivado
NOVA MONTE VERDE,2026,25,0.2075,0.3,False,baixa,25.33,45.34896990740741,0.0,0.0,5,3.0,cnes_estabelecimentos=366 (imp=0.0355); cnes_leitos_total=312 (imp=0.013); tests_ma4=4.5 (imp=0.572); indice_pressao_proxy=25.3 (imp=0.0408); cnes_equipes_esf=72 (imp=0.00772),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",25.26,baixa,Derivado
TAPURAH,2026,30,0.2073,0.3,False,baixa,20.87,192.7162152777778,0.14285714285714285,0.0,2,3.375,cnes_estabelecimentos=765 (imp=0.0355); cnes_leitos_total=493 (imp=0.013); tests_ma4=4 (imp=0.572); indice_pressao_proxy=20.9 (imp=0.0408); cnes_equipes_esf=96 (imp=0.00772),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",26.94,baixa,Derivado
ARENAPOLIS,2026,29,0.2067,0.3,False,baixa,22.19,35.7272951388889,0.16666666666666666,0.0,3,2.25,cnes_estabelecimentos=707 (imp=0.0355); cnes_leitos_total=984 (imp=0.013); indice_pressao_proxy=22.2 (imp=0.0408); tests_ma4=1.5 (imp=0.572); cnes_equipes_esf=96 (imp=0.00772),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",26.89,baixa,Derivado
NOVA UBIRATA,2026,30,0.2059,0.3,False,baixa,21.75,190.41638310185184,0.125,0.0,4,2.5,cnes_estabelecimentos=629 (imp=0.0355); tests_ma4=2.75 (imp=0.572); cnes_equipes_esf=116 (imp=0.00772); indice_pressao_proxy=21.8 (imp=0.0408); cnes_leitos_total=50 (imp=0.013),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",26.02,baixa,Derivado
NOVA CANAA DO NORTE,2026,25,0.2049,0.3,False,baixa,25.33,192.71657175925927,0.0,0.0,5,2.0,cnes_estabelecimentos=599 (imp=0.0355); cnes_leitos_total=125 (imp=0.013); tests_ma4=2.25 (imp=0.572); indice_pressao_proxy=25.3 (imp=0.0408); cnes_equipes_esf=120 (imp=0.00772),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",25.61,baixa,Derivado
NOSSA SENHORA DO LIVRAMENTO,2026,30,0.2047,0.3,False,baixa,22.62,85.36327314814815,0.0,0.0,6,4.625,cnes_estabelecimentos=265 (imp=0.0355); cnes_leitos_total=384 (imp=0.013); tests_ma4=4.25 (imp=0.572); indice_pressao_proxy=22.6 (imp=0.0408); cnes_equipes_esf=96 (imp=0.00772),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",27.96,baixa,Derivado
JACIARA,2026,30,0.2025,0.3,False,baixa,20.87,158.6417800925926,0.125,0.0,2,5.25,cnes_estabelecimentos=1.68e+03 (imp=0.0355); cnes_leitos_total=1.39e+03 (imp=0.013); tests_ma4=3 (imp=0.572); cnes_equipes_esf=192 (imp=0.00772); indice_pressao_proxy=20.9 (imp=0.0408),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",28.63,baixa,Derivado
PEDRA PRETA,2026,30,0.1994,0.3,False,baixa,20.44,164.90454861111112,0.16666666666666666,0.0,1,3.375,cnes_estabelecimentos=584 (imp=0.0355); cnes_leitos_total=688 (imp=0.013); tests_ma4=2.25 (imp=0.572); cnes_equipes_esf=120 (imp=0.00772); indice_pressao_proxy=20.4 (imp=0.0408),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",27.09,baixa,Derivado
NOBRES,2026,30,0.1877,0.3,False,baixa,20.87,149.98443055555555,0.2,0.0,2,3.75,cnes_estabelecimentos=1.01e+03 (imp=0.0355); cnes_leitos_total=955 (imp=0.013); tests_ma4=4.25 (imp=0.572); cnes_equipes_esf=144 (imp=0.00772); indice_pressao_proxy=20.9 (imp=0.0408),Predito,Manter rotina de desempenho da rede laboratorial.,sklearn_gb_pressao_v1,pressao_v1,"y_pressao_alta = próxima SE com indice_pressao_proxy≥55 OU tests_pct_estadual≥0,75 OU (tests≥1,5·MA8 e tests≥5). Proxy = 100×(0,40·volume_norm + 0,25·backlog_norm + 0,20·tat_p90_norm + 0,15·rejeicao_norm); volume varia por semana; TAT/backlog/rejeição vêm da rede GAL (estrutural).",27.2,baixa,Derivado
