epi_year,epi_week,ano,target,municipio,obitos_sim
1,1,1,dengue,ALTA FLORESTA,1
1,1,1,dengue,ARENAPOLIS,1
1,1,1,dengue,BARRA DO BUGRES,1
1,1,1,dengue,CACERES,6
1,1,1,dengue,CAMPO NOVO DO PARECIS,2
1,1,1,dengue,CAMPO VERDE,2
1,1,1,dengue,CANARANA,1
1,1,1,dengue,CARLINDA,1
1,1,1,dengue,COLIDER,1
1,1,1,dengue,COLNIZA,2
1,1,1,dengue,CONFRESA,1
1,1,1,dengue,CUIABA,7
1,1,1,dengue,DIAMANTINO,2
1,1,1,dengue,JACIARA,1
1,1,1,dengue,JUARA,1
1,1,1,dengue,JUINA,1
1,1,1,dengue,MARCELANDIA,1
1,1,1,dengue,NOVA CANAA DO NORTE,1
1,1,1,dengue,NOVA MUTUM,1
1,1,1,dengue,NOVA SANTA HELENA,1
1,1,1,dengue,NOVO SAO JOAQUIM,1
1,1,1,dengue,PEDRA PRETA,1
1,1,1,dengue,POCONE,1
1,1,1,dengue,PONTES E LACERDA,2
1,1,1,dengue,PRIMAVERA DO LESTE,1
1,1,1,dengue,RONDONOPOLIS,8
1,1,1,dengue,ROSARIO OESTE,1
1,1,1,dengue,SANTA CARMEM,2
1,1,1,dengue,SAO JOSE DO RIO CLARO,1
1,1,1,dengue,SINOP,9
1,1,1,dengue,SORRISO,1
1,1,1,dengue,UNIAO DO SUL,1
1,1,1,dengue,VARZEA GRANDE,7
1,1,1,dengue,VILA RICA,1
1,1,1,febre_amarela,CAMPO GRANDE,1
1,1,1,hepatite_a,ALTA FLORESTA,1
1,1,1,hepatite_a,BARAO DE MELGACO,1
1,1,1,hepatite_a,CAMPO VERDE,1
1,1,1,hepatite_a,CHAPADA DOS GUIMARAES,1
1,1,1,hepatite_a,COLNIZA,1
1,1,1,hepatite_a,CUIABA,5
1,1,1,hepatite_a,JUINA,2
1,1,1,hepatite_a,NOVA BRASILANDIA,1
1,1,1,hepatite_a,NOVA OLIMPIA,1
1,1,1,hepatite_a,PEIXOTO DE AZEVEDO,1
1,1,1,hepatite_a,POCONE,2
1,1,1,hepatite_a,ROSARIO OESTE,1
1,1,1,hepatite_a,SINOP,1
1,1,1,hepatite_a,SORRISO,2
1,1,1,hepatite_a,VARZEA GRANDE,4
1,1,1,hepatite_c_hcv,CACERES,1
1,1,1,hepatite_c_hcv,CUIABA,1
1,1,1,hepatite_c_hcv,LUCAS DO RIO VERDE,1
1,1,1,hepatite_c_hcv,NITEROI,1
1,1,1,hepatite_c_hcv,PONTES E LACERDA,1
1,1,1,hepatite_c_hcv,VARZEA GRANDE,2
1,1,1,leptospirose,CACERES,1
1,1,1,leptospirose,PONTA PORA,1
1,1,1,leptospirose,RONDONOPOLIS,1
1,1,1,leptospirose,SANTO ANTONIO DO LEVERGER,1
1,1,1,meningite,*IGNORADO,1
1,1,1,meningite,ALTA FLORESTA,1
1,1,1,meningite,ALTAMIRA,1
1,1,1,meningite,ALTO ARAGUAIA,1
1,1,1,meningite,ARENAPOLIS,1
1,1,1,meningite,BARRA DO BUGRES,1
1,1,1,meningite,BARRA DO GARCAS,2
1,1,1,meningite,CACERES,4
1,1,1,meningite,CAMPO VERDE,1
1,1,1,meningite,CANARANA,1
1,1,1,meningite,CHAPADA DOS GUIMARAES,1
1,1,1,meningite,COLIDER,1
1,1,1,meningite,CUIABA,14
1,1,1,meningite,GENERAL CARNEIRO,2
1,1,1,meningite,GLORIA D OESTE,1
1,1,1,meningite,ITAUBA,2
1,1,1,meningite,JANGADA,1
1,1,1,meningite,JUARA,1
1,1,1,meningite,JUSCIMEIRA,1
1,1,1,meningite,LUCAS DO RIO VERDE,2
1,1,1,meningite,NOBRES,1
1,1,1,meningite,NOVA BRASILANDIA,1
1,1,1,meningite,NOVA OLIMPIA,1
1,1,1,meningite,NOVO SAO JOAQUIM,1
1,1,1,meningite,PARANATINGA,1
1,1,1,meningite,POCONE,1
1,1,1,meningite,PONTES E LACERDA,2
1,1,1,meningite,PORTO ALEGRE DO NORTE,1
1,1,1,meningite,PORTO DOS GAUCHOS,2
1,1,1,meningite,POXOREO,1
1,1,1,meningite,PRIMAVERA DO LESTE,1
1,1,1,meningite,RIBEIRAO CASCALHEIRA,1
1,1,1,meningite,RONDONOPOLIS,6
1,1,1,meningite,ROSARIO OESTE,1
1,1,1,meningite,SANTO ANTONIO DO LEVERGER,2
1,1,1,meningite,SAO JOSE DO RIO CLARO,1
1,1,1,meningite,SINOP,1
1,1,1,meningite,SORRISO,2
1,1,1,meningite,TAPURAH,1
1,1,1,meningite,VARZEA GRANDE,9
1,1,1,meningite,VERA,1
1,1,1,meningite,VILHENA,2
1,1,1,outros,,113
1,1,1,outros,*EM BRANCO,5
1,1,1,outros,*IGNORADO,45
1,1,1,outros,ABADIA DE GOIAS,1
1,1,1,outros,ACAILANDIA,1
1,1,1,outros,ACORIZAL,80
1,1,1,outros,ACREUNA,1
1,1,1,outros,ADAMANTINA,1
1,1,1,outros,AGUA BOA,235
1,1,1,outros,AGUAS LINDAS DE GOIAS,1
1,1,1,outros,AJURICABA,1
1,1,1,outros,ALTA FLORESTA,805
1,1,1,outros,ALTAMIRA,20
1,1,1,outros,ALTO ALEGRE DO MARANHAO,1
1,1,1,outros,ALTO ALEGRE DO PARECIS,1
1,1,1,outros,ALTO ALEGRE DOS PARECIS,1
1,1,1,outros,ALTO ARAGUAIA,212
1,1,1,outros,ALTO BOA VISTA,55
1,1,1,outros,ALTO GARCAS,133
1,1,1,outros,ALTO PARAGUAI,132
1,1,1,outros,ALTO PARAISO,3
1,1,1,outros,ALTO TAQUARI,84
1,1,1,outros,ALVORADA D OESTE,2
1,1,1,outros,ANAPOLIS,5
1,1,1,outros,APARECIDA DE GOIANIA,2
1,1,1,outros,APARECIDA DO TABOADO,1
1,1,1,outros,APIACAS,90
1,1,1,outros,AQUIDAUANA,1
1,1,1,outros,ARACATU,1
1,1,1,outros,ARACATUBA,2
1,1,1,outros,ARAGARCAS,59
1,1,1,outros,ARAGUAIANA,42
1,1,1,outros,ARAGUAINHA,12
1,1,1,outros,ARAME,1
1,1,1,outros,ARAPONGAS,2
1,1,1,outros,ARAPUTANGA,207
1,1,1,outros,ARAXA,1
1,1,1,outros,ARCOVERDE,1
1,1,1,outros,ARENAPOLIS,186
1,1,1,outros,ARENOPOLIS,1
1,1,1,outros,ARIPUANA,229
1,1,1,outros,ARIQUEMES,7
1,1,1,outros,ARUANA,1
1,1,1,outros,ASTORGA,2
1,1,1,outros,AURIFLAMA,2
1,1,1,outros,AVEIRO,1
1,1,1,outros,BABACULANDIA,1
1,1,1,outros,BALIZA,12
1,1,1,outros,BALNEARIO CAMBORIU,1
1,1,1,outros,BARAO DE MELGACO,79
1,1,1,outros,BARIRI,2
1,1,1,outros,BARRA BONITA,1
1,1,1,outros,BARRA DO BUGRES,406
1,1,1,outros,BARRA DO GARCAS,890
1,1,1,outros,BARRAS,1
1,1,1,outros,BARREIRAS,1
1,1,1,outros,BARRETOS,1
1,1,1,outros,BARUERI,2
1,1,1,outros,BASTOS,1
1,1,1,outros,BELA VISTA DO PARAISO,1
1,1,1,outros,BELEM,3
1,1,1,outros,BELEM DO BREJO DO CRUZ,1
1,1,1,outros,BELO HORIZONTE,4
1,1,1,outros,BOA VISTA,1
1,1,1,outros,BOM JARDIM DE GOIAS,17
1,1,1,outros,BOM JESUS DE GOIAS,1
1,1,1,outros,BOM JESUS DO ARAGUAIA,47
1,1,1,outros,BOM LUGAR,1
1,1,1,outros,BRAGANCA PAULISTA,1
1,1,1,outros,BRASILEIA,1
1,1,1,outros,BRASILIA,3
1,1,1,outros,BRASNORTE,168
1,1,1,outros,BROTAS,1
1,1,1,outros,BURITIS,1
1,1,1,outros,CABIXI,1
1,1,1,outros,CACERES,1531
1,1,1,outros,CACOAL,13
1,1,1,outros,CAFELANDIA,2
1,1,1,outros,CAJARI,1
1,1,1,outros,CAJATI,1
1,1,1,outros,CAMBE,1
1,1,1,outros,CAMPINA GRANDE DO SUL,1
1,1,1,outros,CAMPINA VERDE,1
1,1,1,outros,CAMPINAPOLIS,217
1,1,1,outros,CAMPINAS,2
1,1,1,outros,CAMPO ALEGRE,1
1,1,1,outros,CAMPO ERE,1
1,1,1,outros,CAMPO GRANDE,19
1,1,1,outros,CAMPO LIMPO DE GOIAS,1
1,1,1,outros,CAMPO MOURAO,2
1,1,1,outros,CAMPO NOVO DE RONDONIA,4
1,1,1,outros,CAMPO NOVO DO PARECIS,283
1,1,1,outros,CAMPO VERDE,331
1,1,1,outros,CAMPOS DE JULIO,49
1,1,1,outros,CAMPOS LINDOS,1
1,1,1,outros,CANABRAVA DO NORTE,43
1,1,1,outros,CANARANA,229
1,1,1,outros,CAPANEMA,1
1,1,1,outros,CAPITAO LEONIDAS MARQUES,1
1,1,1,outros,CARAZINHO,1
1,1,1,outros,CARIACICA,1
1,1,1,outros,CARINHANHA,1
1,1,1,outros,CARLINDA,148
1,1,1,outros,CARNEIRINHO,1
1,1,1,outros,CASCAVEL,8
1,1,1,outros,CASSILANDIA,1
1,1,1,outros,CASTANHAL,2
1,1,1,outros,CASTANHEIRA,99
1,1,1,outros,CASTRO,1
1,1,1,outros,CATANDUVA,2
1,1,1,outros,CATURAI,1
1,1,1,outros,CEREJEIRAS,7
1,1,1,outros,CHAPADA DOS GUIMARAES,256
1,1,1,outros,CHAPECO,5
1,1,1,outros,CHUPINGUAIA,1
1,1,1,outros,CLAUDIA,117
1,1,1,outros,COCAL DE TELHA,1
1,1,1,outros,COCALINHO,68
1,1,1,outros,COLIDER,475
1,1,1,outros,COLNIZA,230
1,1,1,outros,COLORADO DO OESTE,4
1,1,1,outros,COMODORO,236
1,1,1,outros,CONCEICAO DO ARAGUAIA,1
1,1,1,outros,CONFRESA,254
1,1,1,outros,CONQUISTA D OESTE,29
1,1,1,outros,CONSTANTINA,1
1,1,1,outros,CONTAGEM,1
1,1,1,outros,CORUMBA,1
1,1,1,outros,COSTA RICA,1
1,1,1,outros,COTRIGUACU,94
1,1,1,outros,COXIM,7
1,1,1,outros,CRATEUS,1
1,1,1,outros,CRUZEIRO DO OESTE,1
1,1,1,outros,CUIABA,8727
1,1,1,outros,CUITE,1
1,1,1,outros,CURITIBA,8
1,1,1,outros,CURITIBANOS,1
1,1,1,outros,CURRAL NOVO DO PIAUI,1
1,1,1,outros,CURVELANDIA,44
1,1,1,outros,DENISE,112
1,1,1,outros,DIAMANTINO,264
1,1,1,outros,DOIS VIZINHOS,2
1,1,1,outros,DOM AQUINO,170
1,1,1,outros,DOURADOS,4
1,1,1,outros,ECHAPORA,1
1,1,1,outros,ELDORADO,1
1,1,1,outros,ESPERANTINOPOLIS,1
1,1,1,outros,ESPIGAO D OESTE,3
1,1,1,outros,ESPIGAO DOESTE,1
1,1,1,outros,EXTREMA,1
1,1,1,outros,FELIZ NATAL,89
1,1,1,outros,FERNANDOPOLIS,1
1,1,1,outros,FIGUEIROPOLIS D OESTE,53
1,1,1,outros,FLEXEIRAS,1
1,1,1,outros,FLOR DO SERTAO,1
1,1,1,outros,FLOREAL,1
1,1,1,outros,FORMIGA,1
1,1,1,outros,FORMOSO,1
1,1,1,outros,FORMOSO DO ARAGUAIA,2
1,1,1,outros,FORTUNA,1
1,1,1,outros,FOZ DO IGUACU,3
1,1,1,outros,GARUVA,1
1,1,1,outros,GAUCHA DO NORTE,45
1,1,1,outros,GENERAL CARNEIRO,101
1,1,1,outros,GLORIA D OESTE,51
1,1,1,outros,GOIANESIA,1
1,1,1,outros,GOIANIA,12
1,1,1,outros,GOIANIRA,1
1,1,1,outros,GOIAS,1
1,1,1,outros,GOIOERE,2
1,1,1,outros,GUAIRA,2
1,1,1,outros,GUAJARAMIRIM,1
1,1,1,outros,GUARANIACU,1
1,1,1,outros,GUARANTA DO NORTE,372
1,1,1,outros,GUARATUBA,1
1,1,1,outros,GUARULHOS,2
1,1,1,outros,GUIRATINGA,239
1,1,1,outros,GURUPI,1
1,1,1,outros,HERCULANDIA,1
1,1,1,outros,HORIZONTINA,1
1,1,1,outros,IGARAPAVA,1
1,1,1,outros,ILHA SOLTEIRA,2
1,1,1,outros,IMPERATRIZ,2
1,1,1,outros,INDIARA,1
1,1,1,outros,INDIAVAI,30
1,1,1,outros,IPIACU,1
1,1,1,outros,IPIRA,1
1,1,1,outros,IPIRANGA DO NORTE,39
1,1,1,outros,IPORA,1
1,1,1,outros,IPUMIRIM,1
1,1,1,outros,ITAITUBA,5
1,1,1,outros,ITAJA,1
1,1,1,outros,ITANHANGA,43
1,1,1,outros,ITAPECURU MIRIM,1
1,1,1,outros,ITAPIRA,1
1,1,1,outros,ITAUBA,69
1,1,1,outros,ITIQUIRA,122
1,1,1,outros,ITUIUTABA,2
1,1,1,outros,ITUPEVA,2
1,1,1,outros,IVAIPORA,1
1,1,1,outros,IVATE,2
1,1,1,outros,IVINHEMA,2
1,1,1,outros,IVOLANDIA,2
1,1,1,outros,JACIARA,374
1,1,1,outros,JACOBINA,1
1,1,1,outros,JALES,1
1,1,1,outros,JANGADA,140
1,1,1,outros,JAPURA,1
1,1,1,outros,JARDIM,1
1,1,1,outros,JARDIM DE ANGICOS,1
1,1,1,outros,JARU,6
1,1,1,outros,JATAI,7
1,1,1,outros,JATAIZINHO,1
1,1,1,outros,JAU,2
1,1,1,outros,JAURU,144
1,1,1,outros,JENIPAPO DOS VIEIRAS,1
1,1,1,outros,JI-PARANA,19
1,1,1,outros,JOAO LISBOA,1
1,1,1,outros,JUARA,485
1,1,1,outros,JUINA,578
1,1,1,outros,JURUENA,102
1,1,1,outros,JUSCIMEIRA,195
1,1,1,outros,LAGAMAR,1
1,1,1,outros,LAGO DO JUNCO,1
1,1,1,outros,LAGOA DA CONFUSAO,22
1,1,1,outros,LAJEADO NOVO,1
1,1,1,outros,LAMBARI D OESTE,69
1,1,1,outros,LARANJEIRAS DO SUL,1
1,1,1,outros,LIMA CAMPOS,1
1,1,1,outros,LOANDA,1
1,1,1,outros,LONDRINA,3
1,1,1,outros,LUCAS DO RIO VERDE,472
1,1,1,outros,LUCIARA,36
1,1,1,outros,LUIS EDUARDO MAGALHAES,2
1,1,1,outros,LUZIANIA,1
1,1,1,outros,MACEIO,1
1,1,1,outros,MACHADINHO D OESTE,3
1,1,1,outros,MACHADINHO DOESTE,1
1,1,1,outros,MANARI,1
1,1,1,outros,MANAUS,4
1,1,1,outros,MARABA,1
1,1,1,outros,MARAGOGI,1
1,1,1,outros,MARAVILHA,2
1,1,1,outros,MARCELANDIA,150
1,1,1,outros,MAREMA,1
1,1,1,outros,MARIALVA,1
1,1,1,outros,MARILIA,6
1,1,1,outros,MARINGA,2
1,1,1,outros,MATIAS OLIMPIO,1
1,1,1,outros,MATUPA,192
1,1,1,outros,MINEIROS,5
1,1,1,outros,MIRANDOPOLIS,1
1,1,1,outros,MIRASSOL,2
1,1,1,outros,MIRASSOL D OESTE,392
1,1,1,outros,MISSAL,3
1,1,1,outros,MOEMA,1
1,1,1,outros,MOGI DAS CRUZES,1
1,1,1,outros,MONTE NEGRO,1
1,1,1,outros,MONTES CLAROS,2
1,1,1,outros,MONTES CLAROS DE GOIAS,2
1,1,1,outros,MONTIVIDIU,1
1,1,1,outros,MOREIRA SALES,1
1,1,1,outros,MUNICIPIO IGNORADO-MS,1
1,1,1,outros,MUNICIPIO IGNORADO-MT,60
1,1,1,outros,MUNICIPIO IGNORADO-PA,1
1,1,1,outros,MUNICIPIO IGNORADO-RO,5
1,1,1,outros,NATAL,2
1,1,1,outros,NAVIRAI,2
1,1,1,outros,NAZARIO,1
1,1,1,outros,NOBRES,281
1,1,1,outros,NORTELANDIA,103
1,1,1,outros,NOSSA SENHORA DAS DORES,1
1,1,1,outros,NOSSA SENHORA DO LIVRAMENTO,143
1,1,1,outros,NOVA ANDRADINA,1
1,1,1,outros,NOVA AURORA,1
1,1,1,outros,NOVA BANDEIRANTES,123
1,1,1,outros,NOVA BRASILANDIA,70
1,1,1,outros,NOVA CANAA DO NORTE,153
1,1,1,outros,NOVA ESPERANCA,1
1,1,1,outros,NOVA ESPERANCA DO PIRIA,1
1,1,1,outros,NOVA GUARITA,65
1,1,1,outros,NOVA LACERDA,53
1,1,1,outros,NOVA MARILANDIA,37
1,1,1,outros,NOVA MARINGA,60
1,1,1,outros,NOVA MONTE VERDE,67
1,1,1,outros,NOVA MUTUM,255
1,1,1,outros,NOVA NAZARE,42
1,1,1,outros,NOVA ODESSA,1
1,1,1,outros,NOVA OLIMPIA,207
1,1,1,outros,NOVA PRATA DO IGUACU,2
1,1,1,outros,NOVA SANTA HELENA,31
1,1,1,outros,NOVA UBIRATA,91
1,1,1,outros,NOVA UNIAO,1
1,1,1,outros,NOVA XAVANTINA,248
1,1,1,outros,NOVO HORIZONTE DO NORTE,63
1,1,1,outros,NOVO HORIZONTE DO OESTE,2
1,1,1,outros,NOVO MUNDO,68
1,1,1,outros,NOVO ORIENTE,1
1,1,1,outros,NOVO PROGRESSO,10
1,1,1,outros,NOVO SANTO ANTONIO,16
1,1,1,outros,NOVO SAO JOAQUIM,93
1,1,1,outros,OLHO D AGUA GRANDE,1
1,1,1,outros,OLIVENCA,1
1,1,1,outros,OURO PRETO DO OESTE,4
1,1,1,outros,PAICANDU,1
1,1,1,outros,PARAISO DO TOCANTINS,1
1,1,1,outros,PARANAGUA,1
1,1,1,outros,PARANAIBA,2
1,1,1,outros,PARANAIGUARA,1
1,1,1,outros,PARANAITA,143
1,1,1,outros,PARANATINGA,253
1,1,1,outros,PARECIS,1
1,1,1,outros,PARNAMIRIM,1
1,1,1,outros,PASSAGEM FRANCA,2
1,1,1,outros,PASSO FUNDO,1
1,1,1,outros,PATO BRANCO,2
1,1,1,outros,PATROCINIO,1
1,1,1,outros,PAULISTANA,1
1,1,1,outros,PAULO AFONSO,1
1,1,1,outros,PAULO RAMOS,1
1,1,1,outros,PEDRA PRETA,275
1,1,1,outros,PEDRO GOMES,4
1,1,1,outros,PEIXOTO DE AZEVEDO,434
1,1,1,outros,PIMENTA BUENO,6
1,1,1,outros,PINHAIS,1
1,1,1,outros,PINHEIRO,1
1,1,1,outros,PINHEIROS,1
1,1,1,outros,PIRANHAS,3
1,1,1,outros,PLANALTO DA SERRA,35
1,1,1,outros,POCO REDONDO,1
1,1,1,outros,POCONE,538
1,1,1,outros,PONTA GROSSA,1
1,1,1,outros,PONTAL DO ARAGUAIA,63
1,1,1,outros,PONTE BRANCA,32
1,1,1,outros,PONTES E LACERDA,628
1,1,1,outros,PORTEIRAO,1
1,1,1,outros,PORTO ALEGRE DO NORTE,130
1,1,1,outros,PORTO DOS GAUCHOS,72
1,1,1,outros,PORTO ESPERIDIAO,141
1,1,1,outros,PORTO ESTRELA,45
1,1,1,outros,PORTO FELIZ,1
1,1,1,outros,PORTO FERREIRA,1
1,1,1,outros,PORTO NACIONAL,1
1,1,1,outros,PORTO VELHO,19
1,1,1,outros,PORTO XAVIER,2
1,1,1,outros,POXOREO,306
1,1,1,outros,PRAIA GRANDE,1
1,1,1,outros,PRESIDENTE MEDICI,2
1,1,1,outros,PRESIDENTE PRUDENTE,4
1,1,1,outros,PRESIDENTE VENCESLAU,3
1,1,1,outros,PRIMAVERA DO LESTE,626
1,1,1,outros,QUARTO CENTENARIO,1
1,1,1,outros,QUEIROZ,1
1,1,1,outros,QUERENCIA,132
1,1,1,outros,QUIRINOPOLIS,2
1,1,1,outros,QUITERIANOPOLIS,2
1,1,1,outros,REDENCAO,1
1,1,1,outros,RESERVA DO CABACAL,35
1,1,1,outros,RESTINGA,1
1,1,1,outros,RIBEIRAO CASCALHEIRA,116
1,1,1,outros,RIBEIRAO PRETO,1
1,1,1,outros,RIBEIRAOZINHO,29
1,1,1,outros,RIO BRANCO,88
1,1,1,outros,RIO BRANCO DO IVAI,1
1,1,1,outros,RIO CLARO,1
1,1,1,outros,RIO DE JANEIRO,2
1,1,1,outros,RIO VERDE,6
1,1,1,outros,ROLIM DE MOURA,7
1,1,1,outros,RONDOLANDIA,19
1,1,1,outros,RONDON DO PARA,1
1,1,1,outros,RONDONOPOLIS,3079
1,1,1,outros,ROSARIO OESTE,284
1,1,1,outros,RUBIATABA,3
1,1,1,outros,SALESOPOLIS,1
1,1,1,outros,SALTO DO CEU,68
1,1,1,outros,SALVATERRA,1
1,1,1,outros,SANDOLANDIA,1
1,1,1,outros,SANTA BARBARA D OESTE,1
1,1,1,outros,SANTA CARMEM,59
1,1,1,outros,SANTA CLARA D OESTE,1
1,1,1,outros,SANTA CRUZ DO XINGU,16
1,1,1,outros,SANTA FE DO SUL,3
1,1,1,outros,SANTA HELENA,2
1,1,1,outros,SANTA HELENA DE GOIAS,1
1,1,1,outros,SANTA LUZIA,1
1,1,1,outros,SANTA MARIA,1
1,1,1,outros,SANTA RITA DO ARAGUAIA,38
1,1,1,outros,SANTA RITA DO NOVO DESTINO,1
1,1,1,outros,SANTA RITA DO TRIVELATO,21
1,1,1,outros,SANTA ROSA,2
1,1,1,outros,SANTA TEREZINHA,76
1,1,1,outros,SANTANA DO ARAGUAIA,2
1,1,1,outros,SANTO AFONSO,36
1,1,1,outros,SANTO ANDRE,2
1,1,1,outros,SANTO ANTONIO DO LESTE,29
1,1,1,outros,SANTO ANTONIO DO LEVERGER,272
1,1,1,outros,SANTO ANTONIO DOS LOPES,1
1,1,1,outros,SAO BENTO,1
1,1,1,outros,SAO BERNARDO DO CAMPO,1
1,1,1,outros,SAO CARLOS,1
1,1,1,outros,SAO DOMINGOS,1
1,1,1,outros,SAO DOMINGOS DO MARANHAO,1
1,1,1,outros,SAO FELIX DO ARAGUAIA,120
1,1,1,outros,SAO FELIX DO XINGU,1
1,1,1,outros,SAO GABRIEL DO OESTE,1
1,1,1,outros,SAO JORGE,1
1,1,1,outros,SAO JOSE DO POVO,43
1,1,1,outros,SAO JOSE DO RIO CLARO,224
1,1,1,outros,SAO JOSE DO XINGU,58
1,1,1,outros,SAO JOSE DOS CAMPOS,2
1,1,1,outros,SAO JOSE DOS QUATRO MARCOS,289
1,1,1,outros,SAO LUIS,1
1,1,1,outros,SAO LUIS GONZAGA DO MARANHAO,1
1,1,1,outros,SAO MIGUEL DO ARAGUAIA,1
1,1,1,outros,SAO MIGUEL DOESTE,1
1,1,1,outros,SAO PAULO,10
1,1,1,outros,SAO PEDRO DA CIPA,58
1,1,1,outros,SAO SEBASTIAO DO PARAISO,1
1,1,1,outros,SAPEZAL,134
1,1,1,outros,SELVIRIA,1
1,1,1,outros,SENADOR CANEDO,1
1,1,1,outros,SERRA DO RAMALHO,1
1,1,1,outros,SERRA NOVA DOURADA,8
1,1,1,outros,SERRANOPOLIS,1
1,1,1,outros,SETE BARRAS,1
1,1,1,outros,SIDROLANDIA,1
1,1,1,outros,SINOP,1517
1,1,1,outros,SIQUEIRA CAMPOS,1
1,1,1,outros,SONORA,14
1,1,1,outros,SOROCABA,2
1,1,1,outros,SORRISO,721
1,1,1,outros,SUMARE,1
1,1,1,outros,SUZANO,1
1,1,1,outros,TABAPORA,97
1,1,1,outros,TAMBOARA,1
1,1,1,outros,TANGARA DA SERRA,1184
1,1,1,outros,TAPIRAMUTA,1
1,1,1,outros,TAPURAH,112
1,1,1,outros,TAQUARUCU DO SUL,1
1,1,1,outros,TARABAI,1
1,1,1,outros,TEOTONIO VILELA,1
1,1,1,outros,TERENOS,1
1,1,1,outros,TERESINA,1
1,1,1,outros,TERRA BOA,1
1,1,1,outros,TERRA NOVA DO NORTE,148
1,1,1,outros,TESOURO,55
1,1,1,outros,TOLEDO,2
1,1,1,outros,TORIXOREU,87
1,1,1,outros,TRAIRAO,1
1,1,1,outros,TRES DE MAIO,1
1,1,1,outros,TRES LAGOAS,2
1,1,1,outros,TUBARAO,1
1,1,1,outros,TUCURUI,1
1,1,1,outros,TUPA,2
1,1,1,outros,UBERABA,4
1,1,1,outros,UBERLANDIA,1
1,1,1,outros,UMUARAMA,1
1,1,1,outros,UNIAO DA VITORIA,1
1,1,1,outros,UNIAO DO SUL,40
1,1,1,outros,URANIA,2
1,1,1,outros,URUARA,1
1,1,1,outros,VALE DE SAO DOMINGOS,31
1,1,1,outros,VALE DO ANARI,1
1,1,1,outros,VALENTIM GENTIL,1
1,1,1,outros,VARZEA GRANDE,3857
1,1,1,outros,VERA,126
1,1,1,outros,VILA BELA DA S TRINDADE,145
1,1,1,outros,VILA RICA,205
1,1,1,outros,VILHENA,58
1,1,1,outros,VISTA ALEGRE,1
1,1,1,outros,VITORIA,1
1,1,1,outros,XAMBIOA,1
1,1,1,outros,XAXIM,1
1,1,1,outros,XINGUARA,1
1,1,1,tuberculose,,1
1,1,1,tuberculose,*IGNORADO,1
1,1,1,tuberculose,AGUA BOA,3
1,1,1,tuberculose,ALTA FLORESTA,2
1,1,1,tuberculose,ALTO BOA VISTA,1
1,1,1,tuberculose,APIACAS,1
1,1,1,tuberculose,ARAPUTANGA,1
1,1,1,tuberculose,ARIPUANA,3
1,1,1,tuberculose,BARAO DE MELGACO,1
1,1,1,tuberculose,BARRA DO BUGRES,1
1,1,1,tuberculose,BARRA DO GARCAS,6
1,1,1,tuberculose,BRASNORTE,2
1,1,1,tuberculose,CACERES,15
1,1,1,tuberculose,CAMPINAPOLIS,5
1,1,1,tuberculose,CAMPO VERDE,1
1,1,1,tuberculose,CANARANA,2
1,1,1,tuberculose,CASTANHEIRA,1
1,1,1,tuberculose,CHAPADA DOS GUIMARAES,1
1,1,1,tuberculose,CLAUDIA,2
1,1,1,tuberculose,COLIDER,2
1,1,1,tuberculose,CONFRESA,1
1,1,1,tuberculose,CONQUISTA D OESTE,1
1,1,1,tuberculose,CUIABA,65
1,1,1,tuberculose,DIAMANTINO,1
1,1,1,tuberculose,DOM AQUINO,1
1,1,1,tuberculose,GENERAL CARNEIRO,1
1,1,1,tuberculose,ITAUBA,1
1,1,1,tuberculose,JACIARA,1
1,1,1,tuberculose,JANGADA,1
1,1,1,tuberculose,JUARA,1
1,1,1,tuberculose,JUINA,4
1,1,1,tuberculose,JURUENA,1
1,1,1,tuberculose,LUCAS DO RIO VERDE,1
1,1,1,tuberculose,LUCIARA,1
1,1,1,tuberculose,MIRASSOL D OESTE,1
1,1,1,tuberculose,NOBRES,6
1,1,1,tuberculose,NOSSA SENHORA DO LIVRAMENTO,1
1,1,1,tuberculose,NOVA GUARITA,1
1,1,1,tuberculose,NOVA MUTUM,3
1,1,1,tuberculose,NOVA NAZARE,1
1,1,1,tuberculose,PARANATINGA,2
1,1,1,tuberculose,PEDRA PRETA,3
1,1,1,tuberculose,PEIXOTO DE AZEVEDO,5
1,1,1,tuberculose,POCONE,2
1,1,1,tuberculose,PONTE BRANCA,1
1,1,1,tuberculose,PONTES E LACERDA,5
1,1,1,tuberculose,PORTO ALEGRE DO NORTE,2
1,1,1,tuberculose,PORTO ESPERIDIAO,1
1,1,1,tuberculose,PORTO ESTRELA,1
1,1,1,tuberculose,QUERENCIA,1
1,1,1,tuberculose,RIBEIRAO CASCALHEIRA,2
1,1,1,tuberculose,RONDONOPOLIS,16
1,1,1,tuberculose,ROSARIO OESTE,2
1,1,1,tuberculose,SANTA CARMEM,1
1,1,1,tuberculose,SANTA IZABEL DO PARA,1
1,1,1,tuberculose,SANTA TEREZINHA,2
1,1,1,tuberculose,SANTO ANTONIO DO LEVERGER,2
