municipio,target,epi_year,epi_week,metric,valor_atual,baseline_ma8,z_proxy,tipo_anomalia,severidade,acao_sugerida,modelo_versao
NOVA UBIRATA,hepatite_b_hbv,2025,24,incidencia_100k,0.0,4.1714464490562095,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
NOVA XAVANTINA,chikungunya,2025,27,incidencia_100k,0.0,1.9293845263360987,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
NOVA XAVANTINA,dengue,2025,27,incidencia_100k,0.0,0.4823461315840246,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
NOVA XAVANTINA,influenza_a,2025,34,incidencia_100k,0.0,0.7717538105344394,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
NOVO HORIZONTE DO NORTE,chikungunya,2025,22,incidencia_100k,0.0,15.181149322685641,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
NOVO HORIZONTE DO NORTE,hepatite_b_hbv,2025,31,incidencia_100k,0.0,15.181149322685641,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
NOVO HORIZONTE DO NORTE,influenza_a,2025,34,incidencia_100k,0.0,26.782981328435874,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
NOVO HORIZONTE DO NORTE,influenza_b,2025,34,incidencia_100k,0.0,3.826140189776553,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
NOVO MUNDO,chikungunya,2025,29,incidencia_100k,0.0,9.814698492462313,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
NOVO MUNDO,dengue,2025,29,incidencia_100k,0.0,11.777638190954775,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
NOVO MUNDO,hepatite_b_hbv,2025,32,incidencia_100k,0.0,11.73133669589412,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
NOVO SANTO ANTONIO,hepatite_b_hbv,2025,14,incidencia_100k,0.0,58.82352941176471,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
NOVO SAO JOAQUIM,dengue,2025,10,incidencia_100k,0.0,6.945135790693026,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
NOVO SAO JOAQUIM,zika,2025,10,incidencia_100k,0.0,4.6046875719482445,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PARANAITA,chikungunya,2025,28,incidencia_100k,0.0,18.627369815382067,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PARANAITA,dengue,2025,28,incidencia_100k,0.0,5.174269393161685,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PARANAITA,hepatite_b_hbv,2025,31,incidencia_100k,0.0,4.1394155145293485,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PARANAITA,influenza_b,2025,28,incidencia_100k,0.0,1.0348538786323371,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PARANAITA,tuberculose_cultura,2025,23,incidencia_100k,0.0,2.7699683766700685,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PARANAITA,zika,2025,28,incidencia_100k,0.0,2.0697077572646743,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PARANATINGA,chikungunya,2025,25,incidencia_100k,0.0,4.329754069968827,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PARANATINGA,dengue,2025,25,incidencia_100k,0.0,0.8659508139937652,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PEDRA PRETA,dengue,2025,27,incidencia_100k,0.0,1.3195397445371055,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PEDRA PRETA,zika,2025,22,incidencia_100k,0.0,0.879693163024737,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PEIXOTO DE AZEVEDO,chikungunya,2025,34,incidencia_100k,0.0,9.628488475439948,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PEIXOTO DE AZEVEDO,cultura_para_fungos,2025,26,incidencia_100k,0.0,1.481305919298454,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PEIXOTO DE AZEVEDO,dengue,2025,34,incidencia_100k,0.0,0.7406529596492268,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PEIXOTO DE AZEVEDO,fungos,2025,31,incidencia_100k,0.0,1.481305919298454,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PEIXOTO DE AZEVEDO,hepatite_b_hbv,2025,30,incidencia_100k,0.0,1.1109794394738404,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PEIXOTO DE AZEVEDO,hepatite_c_hcv,2025,30,incidencia_100k,0.0,1.481305919298454,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PEIXOTO DE AZEVEDO,tuberculose_cultura,2025,31,incidencia_100k,0.0,0.740652959649227,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PEIXOTO DE AZEVEDO,zika,2025,34,incidencia_100k,0.0,2.592285358772294,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PLANALTO DA SERRA,dengue,2025,28,incidencia_100k,0.0,7.512019230769231,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
POCONE,dengue,2025,28,incidencia_100k,0.0,0.8012050123385572,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
POCONE,tuberculose_cultura,2025,29,incidencia_100k,0.0,1.2018075185078358,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
POCONE,zika,2025,28,incidencia_100k,0.0,0.4006025061692786,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PONTAL DO ARAGUAIA,chikungunya,2025,13,incidencia_100k,0.0,16.798817363257626,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PONTAL DO ARAGUAIA,dengue,2025,13,incidencia_100k,0.0,6.719526945303051,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PONTAL DO ARAGUAIA,zika,2025,13,incidencia_100k,0.0,16.79881736325763,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PONTES E LACERDA,influenza_a,2025,34,incidencia_100k,0.0,0.44833399088985326,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PONTES E LACERDA,rubeola_igg,2025,35,incidencia_100k,0.0,0.35866719271188263,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PONTES E LACERDA,rubeola_igm,2025,35,incidencia_100k,0.0,0.35866719271188263,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PONTES E LACERDA,sarampo_igg,2025,35,incidencia_100k,0.0,1.1955573090396088,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PONTES E LACERDA,sarampo_igm,2025,35,incidencia_100k,0.0,0.2988893272599022,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PONTES E LACERDA,sars_cov_2,2025,27,incidencia_100k,0.0,0.4562460078474312,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PONTES E LACERDA,tuberculose,2025,20,incidencia_100k,0.0,0.8966679817797065,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PORTO DOS GAUCHOS,chikungunya,2025,22,incidencia_100k,0.0,11.708760185799875,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PORTO ESPERIDIAO,influenza_a,2025,29,incidencia_100k,0.0,4.956383822363204,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PRIMAVERA DO LESTE,hepatite_c_hcv,2025,21,incidencia_100k,0.0,0.5208007832843781,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PRIMAVERA DO LESTE,influenza_a,2025,51,incidencia_100k,0.0,0.2604003916421891,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PRIMAVERA DO LESTE,meningite_bacteriana_biologia_molecular,2025,33,incidencia_100k,0.0,0.35870450281762395,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PRIMAVERA DO LESTE,sarampo_biologia_molecular,2025,44,incidencia_100k,0.0,1.874882819823761,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PRIMAVERA DO LESTE,sarampo_igg,2025,44,incidencia_100k,0.0,0.4464006713866097,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PRIMAVERA DO LESTE,sarampo_igm,2025,44,incidencia_100k,0.0,0.5952008951821464,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
PRIMAVERA DO LESTE,sars_cov_2,2025,51,incidencia_100k,0.0,0.260400391642189,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
QUERENCIA,chikungunya,2025,34,incidencia_100k,0.0,7.636655948553056,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
QUERENCIA,tuberculose_cultura,2025,24,incidencia_100k,0.0,0.5359056806002144,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
QUERENCIA,zika,2025,34,incidencia_100k,0.0,0.8038585209003215,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
RESERVA DO CABACAL,chikungunya,2025,28,incidencia_100k,0.0,42.81265905446025,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
RESERVA DO CABACAL,dengue,2025,21,incidencia_100k,0.0,7.072135785007073,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
RIO BRANCO,dengue,2025,29,incidencia_100k,0.0,8.445945945945946,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
RONDONOPOLIS,chikungunya,2025,33,incidencia_100k,0.0,2.8440547878714333,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
RONDONOPOLIS,cultura_para_fungos,2025,26,incidencia_100k,0.0,0.09480182626238112,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
RONDONOPOLIS,dengue,2025,33,incidencia_100k,0.0,0.1422027393935717,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
RONDONOPOLIS,fungos,2025,34,incidencia_100k,0.0,0.05417247214993207,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
RONDONOPOLIS,hepatite_c_hcv,2025,33,incidencia_100k,0.0,0.1422027393935717,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
RONDONOPOLIS,tuberculose_cultura,2025,31,incidencia_100k,0.0,0.09480182626238112,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
ROSARIO OESTE,chikungunya,2025,30,incidencia_100k,0.0,24.931852935310154,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
ROSARIO OESTE,dengue,2025,30,incidencia_100k,0.0,0.8310617645103384,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
ROSARIO OESTE,influenza_a,2025,28,incidencia_100k,0.0,0.8310617645103384,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
ROSARIO OESTE,influenza_b,2025,28,incidencia_100k,0.0,1.6621235290206768,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
ROSARIO OESTE,tuberculose_cultura,2025,22,incidencia_100k,0.0,0.8310617645103384,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
ROSARIO OESTE,zika,2025,30,incidencia_100k,0.0,2.493185293531015,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
SANTA CARMEM,chikungunya,2025,26,incidencia_100k,0.0,23.72735116479724,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
SANTA CARMEM,dengue,2025,26,incidencia_100k,0.0,2.1570319240724762,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
SANTA CARMEM,hepatite_b_hbv,2025,39,incidencia_100k,0.0,8.628127696289905,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
SANTA CARMEM,zika,2025,31,incidencia_100k,0.0,2.1570319240724762,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
SANTA RITA DO TRIVELATO,chikungunya,2025,20,incidencia_100k,0.0,4.040077569489335,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
SANTA TEREZINHA,chikungunya,2025,17,incidencia_100k,0.0,2.154151049071561,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
SANTA TEREZINHA,dengue,2025,17,incidencia_100k,0.0,3.2312265736073416,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
SANTO ANTONIO DO LEVERGER,chikungunya,2025,29,incidencia_100k,0.0,5.938594928439934,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
SANTO ANTONIO DO LEVERGER,zika,2025,29,incidencia_100k,0.0,0.7423243660549914,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
SAO FELIX DO ARAGUAIA,chikungunya,2025,13,incidencia_100k,0.0,3.423719528896193,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
SAO JOSE DO RIO CLARO,hepatite_c_hcv,2025,15,incidencia_100k,0.0,1.705087982539899,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
SAO JOSE DO XINGU,tuberculose_cultura,2025,22,incidencia_100k,0.0,3.2082130253448833,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
SAO JOSE DOS QUATRO MARCOS,dengue,2025,22,incidencia_100k,0.0,2.82151120139947,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
SAO JOSE DOS QUATRO MARCOS,zika,2025,20,incidencia_100k,0.0,1.410755600699735,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
SAO PEDRO DA CIPA,hepatite_b_hbv,2025,13,incidencia_100k,0.0,14.124295350351113,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
SAPEZAL,dengue,2025,35,incidencia_100k,0.0,0.38444977548133114,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
SAPEZAL,influenza_a,2025,11,incidencia_100k,0.0,0.4535291369794053,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
SAPEZAL,tuberculose_cultura,2025,26,incidencia_100k,0.0,0.6151196407701298,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
SINOP,chikungunya,2025,33,incidencia_100k,0.0,0.9495933506122083,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
SINOP,dengue,2025,33,incidencia_100k,0.0,0.27929216194476714,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
SINOP,hanseniase_biologia_molecular,2025,27,incidencia_100k,0.0,0.055858432388953425,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
SINOP,hepatite_c_hcv,2025,34,incidencia_100k,0.0,0.11171686477790685,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
SINOP,influenza_a,2025,51,incidencia_100k,0.0,0.055858432388953425,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
SINOP,sarampo_igm,2025,26,incidencia_100k,0.0,0.3351505943337206,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
SINOP,sars_cov_2,2025,51,incidencia_100k,0.0,0.11171686477790686,-1.0,queda_atipica,alta,Verificar possível interrupção de fluxo de coleta ou subnotificação.,baseline_v1
